source_block,source_file,metric,metric_reported_as,n,bootstrap_seed,n_bootstrap,experiment_group,problem,variant,median,ci95_low,ci95_high,status,notes,constant_name,constant_level
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,13162508188742687962,5000,E3,WFG9,,0.0094067645300695,0.0091710933101547,0.0098403497290349,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,16278864699010834971,5000,E3,ZDT1,,7.350912090049173,7.350860423834472,7.350941557327242,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,7010462495534041009,5000,E3,ZDT1,,0.001879008883253,0.0018659821582568,0.0018953001572597,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,11120542018711795736,5000,E3,ZDT3,,7.805977636667346,7.80595479771129,7.805999636004192,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,7820636544919652547,5000,E3,ZDT3,,0.0022614460581658,0.0022502170907046,0.0022877889091639,ok,median bootstrap CI; unsupported/missing/NaN values excluded,pi_min,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,4895899986171931588,5000,E3,DASCMOP7_difficulty7,,110917.57066837502,110916.72319102866,110918.03684593266,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,18069481898339347009,5000,E3,DASCMOP7_difficulty7,,0.0317545724327574,0.0312769529294623,0.0325483821639444,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,764135817332396857,5000,E3,DTLZ2_n_obj3,,17.998843035237176,17.98613277804091,18.00694583435763,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,7337208954061604382,5000,E3,DTLZ2_n_obj3,,0.0506323005978357,0.048742704472679,0.0521037180898985,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,17656536354136528998,5000,E3,WFG4,,6.242322622922672,6.240074645003087,6.252106289030298,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,11965566804280223908,5000,E3,WFG4,,0.0061712358105399,0.0056574473938491,0.0063819597317798,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,5240630748678136170,5000,E3,WFG9,,9.879573965988364,9.874676430500276,9.880385073853027,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,831579769128221057,5000,E3,WFG9,,0.0094873389341248,0.0093323628892347,0.009663185111762,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,1392223798781899267,5000,E3,ZDT1,,7.350922972707928,7.350911393347196,7.350936055867646,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,13672414195897335202,5000,E3,ZDT1,,0.0018851894470433,0.0018782215499993,0.0018943689480228,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,12706047401537717425,5000,E3,ZDT3,,7.805983396314495,7.805955841510873,7.806018622455118,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,17410614804971612680,5000,E3,ZDT3,,0.0022637254693022,0.0022429584976372,0.0022841709099206,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,default
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,9622977550028651540,5000,E3,DASCMOP7_difficulty7,,110917.01359524149,110915.53782744666,110917.71088039828,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,8195215528830874991,5000,E3,DASCMOP7_difficulty7,,0.0325685332417623,0.031736096303044,0.0328356674757029,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,967568143953649118,5000,E3,DTLZ2_n_obj3,,17.998771109885833,17.986923742546207,18.006708772757612,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,2853085890908798030,5000,E3,DTLZ2_n_obj3,,0.0481278547999388,0.0472903655876344,0.0490601464356789,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,3177381379040561225,5000,E3,WFG4,,6.246879156291672,6.243090824083795,6.25293592319153,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,8091190551822405739,5000,E3,WFG4,,0.0059682286050436,0.0058108505659366,0.0061378283708363,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,4561854427385997010,5000,E3,WFG9,,9.878846353140796,9.875397488825936,9.883768554978998,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,10477638912959207696,5000,E3,WFG9,,0.0095209904311963,0.0092831956956479,0.0096733051239934,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,4556710308144207609,5000,E3,ZDT1,,7.350950584471741,7.350913587516333,7.350978661801506,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,5332423070357643065,5000,E3,ZDT1,,0.0018800077299387,0.0018694856940797,0.0018943121844375,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,9808849325899271009,5000,E3,ZDT3,,7.806013417721607,7.805998740569884,7.806037799275557,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,158720056545060994,5000,E3,ZDT3,,0.0022543704219369,0.0022304261304148,0.0022570572707387,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,high
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,1853300202015023524,5000,E3,DASCMOP7_difficulty7,,110914.39082539787,110909.76074257448,110915.78950815675,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,14835589844921418050,5000,E3,DASCMOP7_difficulty7,,0.0323861328822772,0.0320692066033862,0.0326683720064805,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,7733418666185067663,5000,E3,DTLZ2_n_obj3,,18.00920677227927,18.001449930670805,18.0152518317355,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,17963566356859408174,5000,E3,DTLZ2_n_obj3,,0.0504222349896993,0.0490827799090562,0.0515284999264211,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,16504012127031547857,5000,E3,WFG4,,6.233241852792019,6.2267849318373445,6.237284107152301,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,4852642780541242430,5000,E3,WFG4,,0.0064940586615164,0.0062902824614196,0.007252244360379,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,13815919739649233284,5000,E3,WFG9,,9.876556681018878,9.873693684059216,9.878531405271668,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,2733291664624703062,5000,E3,WFG9,,0.0094895319192844,0.0093444501608884,0.0096619700512735,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,8131648268431381308,5000,E3,ZDT1,,7.350880102185676,7.35084395770225,7.35092208643511,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,18431957288969391504,5000,E3,ZDT1,,0.0018759731696068,0.0018712968028291,0.0018892721528216,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,hv,hv,11,13687544551500843996,5000,E3,ZDT3,,7.8058272537893725,7.80575538175392,7.805881307445272,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
e3_sensitivity,tables\e3_design_constants_by_run_clean.csv,igd,igd,11,18237727382130150580,5000,E3,ZDT3,,0.0022841849484546,0.0022741230663921,0.0023065621373932,ok,median bootstrap CI; unsupported/missing/NaN values excluded,stag_ratio,low
