problem,metric,reference_algorithm,comparison_algorithm,direction,paired_or_unpaired,test_name,statistic,p_value,effect_size_name,effect_size,n_reference,n_comparison,unsupported_policy,missing_policy,seed_pairing_policy
ZDT3,spread,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,189.0,0.25557575561106205,cliffs_delta_comparison_minus_reference,0.2570239334027055,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,146.0,0.045629615895450115,cliffs_delta_comparison_minus_reference,-0.2445369406867846,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,spread,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,188.0,0.24743753485381603,cliffs_delta_comparison_minus_reference,-0.2008324661810614,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_domselect,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_eps_zero,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.8938605619146722,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_fixed_eps,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_fixed_eps_initial,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,0.8980228928199792,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_no_restart,lower,paired,wilcoxon_signed_rank,101.0,0.0031182998791337013,cliffs_delta_comparison_minus_reference,0.3215400624349636,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_shared_memory,lower,paired,wilcoxon_signed_rank,65.0,0.0001450907438993454,cliffs_delta_comparison_minus_reference,-0.4797086368366285,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S1,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S2,lower,paired,wilcoxon_signed_rank,171.0,0.13531039096415043,cliffs_delta_comparison_minus_reference,-0.2154006243496358,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S3,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,-0.9791883454734651,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_single_S4,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
ZDT3,time_s,MOSADE,MOSADE_uniform_strategy,lower,paired,wilcoxon_signed_rank,0.0,9.313225746154785e-10,cliffs_delta_comparison_minus_reference,1.0,31,31,excluded_as_NA,excluded_and_counted,same_seed_when_complete
