result_dir,problem,algorithm,seed,source_files_found,n_decisions,n_objectives,n_pareto_approximation,n_feasible_final_population_recomputed,n_feasible_final_population_metrics_json,feasibility_ratio_recomputed,feasibility_ratio_metrics_json,best_cv_recomputed,median_cv_recomputed,cv_tolerance,definition_status,notes
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,1337295874,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,612016888,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,232150720,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,2324106676,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,1658700540,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,609942288,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,3405943863,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,2257503667,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,4018327298,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,2224437599,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,168388230,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,911875363,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_fixed_eps,3699796293,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,2684470948,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,4091952314,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,233227757,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3276785861,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3644269654,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,1206282609,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3543069911,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3479688010,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,877132087,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,1244265337,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,2740186692,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3884972972,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,829139639,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,2545567356,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,2718398101,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,176092387,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3528048386,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,569531098,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,1337295874,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,612016888,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,232150720,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,2324106676,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,1658700540,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,609942288,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3405943863,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,2257503667,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,4018327298,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,2224437599,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,168388230,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,911875363,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S1,3699796293,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,2684470948,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,4091952314,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,233227757,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3276785861,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3644269654,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,1206282609,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3543069911,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3479688010,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,877132087,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,1244265337,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,2740186692,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3884972972,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,829139639,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,2545567356,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,2718398101,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,176092387,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3528048386,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,569531098,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,1337295874,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,612016888,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,232150720,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,2324106676,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,1658700540,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,609942288,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3405943863,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,2257503667,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,4018327298,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,2224437599,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,168388230,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,911875363,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S2,3699796293,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,2684470948,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,4091952314,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,233227757,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3276785861,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3644269654,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,1206282609,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3543069911,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3479688010,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,877132087,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,1244265337,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,2740186692,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3884972972,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,829139639,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,2545567356,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,2718398101,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,176092387,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3528048386,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,569531098,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,1337295874,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,612016888,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,232150720,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,2324106676,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,1658700540,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,609942288,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3405943863,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,2257503667,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,4018327298,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,2224437599,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,168388230,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,911875363,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S3,3699796293,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S4,2684470948,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S4,4091952314,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S4,233227757,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S4,3276785861,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S4,3644269654,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S4,1206282609,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
results/20260423_055232_ablation_main_parallel,ZDT3,MOSADE_single_S4,3543069911,metrics.json;history.json;objectives.txt;decisions.txt;pareto_approximation.txt,200,200,200,200,200,1.0,1.0,0.0,0.0,1e-10,recomputed_from_decisions_txt,
