problem,algorithm,metric,direction,n_runs,median,iqr,mean,std,min,max,n_unsupported,n_failed
DTLZ2_n_obj3,MOSADE_eps_zero,time_s,lower,31,663.8819760999977,11.539849249998952,657.5117431032259,27.828389096203264,512.3824295999948,675.7776701999974,0,0
DTLZ2_n_obj3,MOSADE_fixed_eps_initial,hv,higher,31,18.002498554943354,0.013300198661504226,18.000377934539063,0.01300833163430933,17.95818826793231,18.02119799900126,0,0
DTLZ2_n_obj3,MOSADE_fixed_eps_initial,igd,lower,31,0.04950514939865299,0.002781005458371337,0.0496584833912232,0.001966066475860101,0.04560437994802025,0.05327247148514437,0,0
DTLZ2_n_obj3,MOSADE_fixed_eps_initial,igd_plus,lower,31,0.025223262815618014,0.0019196643685276266,0.025476423973763377,0.001467847959568578,0.023115447719014616,0.029846695123888125,0,0
DTLZ2_n_obj3,MOSADE_fixed_eps_initial,gd,lower,31,0.004475311114698153,0.0017063704082506928,0.004938538939866912,0.00135356409661377,0.0036400186711982537,0.008294333961877363,0,0
DTLZ2_n_obj3,MOSADE_fixed_eps_initial,spread,lower,31,0.02856969418717421,0.014409029860655335,0.03575146332072893,0.014298152182200473,0.022414814672514348,0.07894525941182581,0,0
DTLZ2_n_obj3,MOSADE_fixed_eps_initial,time_s,lower,31,653.5854918999976,9.947047799996653,648.039614674193,29.488826138323404,493.1754759000032,665.5814449999962,0,0
WFG4,MOSADE,hv,higher,31,6.242636381977554,0.004359780164602256,6.242348505562425,0.00649405766958595,6.226748718178953,6.2536318932290005,0,0
WFG4,MOSADE,igd,lower,31,0.006173446877917098,0.0006299884978650432,0.0061472526944143435,0.0005035604041718208,0.004901437165142998,0.0070345014112780605,0,0
WFG4,MOSADE,igd_plus,lower,31,0.0031915653527019327,0.00032417900813733105,0.003196419226200253,0.00027188654592125297,0.0026293438798191873,0.0037977021036446935,0,0
WFG4,MOSADE,gd,lower,31,0.00449393794971149,0.00021671665784314068,0.004458848910894632,0.0001441772099218012,0.004128632189057377,0.004679731142123826,0,0
WFG4,MOSADE,spread,lower,31,0.2631187625009292,0.013703566134695255,0.2607894967721323,0.010092345971006242,0.23961834819354483,0.28158337552504614,0,0
