result_dir,problem,algorithm,seed,run_dir,status,status_reason,n_evals,n_solutions,n_feasible_final,feasibility_ratio,pf_source,hv,igd,igd_plus,gd,spread,time_s
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,3276785861,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_003,ok,,300046,182,182,1.0,archive,17.993250670963306,0.05088090637332752,0.026943424526420016,0.008294333961877363,0.03966069642575761,1180.551832600002
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,3644269654,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_004,ok,,300046,182,182,1.0,archive,17.99109088694732,0.051523335837589904,0.027083605337060553,0.004815319006869403,0.03195784738144764,1190.2474374999874
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,1206282609,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_005,ok,,300037,182,182,1.0,archive,18.01556416150261,0.049999519503781495,0.02555346637860893,0.006226686179814162,0.037513445053478554,1175.0444787000015
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,3543069911,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_006,ok,,300037,182,182,1.0,archive,17.9808786353249,0.04950514939865299,0.0268317486935674,0.004718712387124944,0.041020469641233834,880.1961545999802
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,3479688010,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_007,ok,,300037,182,182,1.0,archive,18.00008444355476,0.04704115131683937,0.023514343755382555,0.007520150574903648,0.05144656585506756,862.3967539999867
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,877132087,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_008,ok,,300055,182,182,1.0,archive,17.98613277804091,0.05288686516643379,0.027009204942048955,0.003901914364772423,0.023118337037591242,874.6461175000004
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,1244265337,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_009,ok,,300055,182,182,1.0,archive,17.998843035237176,0.04560437994802025,0.023527811086251984,0.0036400186711982537,0.02505948638744917,869.4246473000094
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,2740186692,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_010,ok,,300037,182,182,1.0,archive,17.95818826793231,0.05327214059572931,0.027649066649949976,0.0037929675401049004,0.022414814672514348,853.2196360000235
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,3884972972,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_011,ok,,300037,182,182,1.0,archive,18.013591252488013,0.04929041442148573,0.024507612332927826,0.0037705018574898186,0.02477530466960277,850.4421786000021
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,829139639,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_012,ok,,300046,182,182,1.0,archive,17.986168551238947,0.04793616475968423,0.02426209804492944,0.0038892018792821095,0.026824415031527417,672.1527341000037
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,2545567356,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_013,ok,,300046,182,182,1.0,archive,18.02119799900126,0.047826987583564025,0.023115447719014616,0.0036665367305063453,0.023629946305795787,679.44177580002
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,2718398101,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_014,ok,,300055,182,182,1.0,archive,18.005433741647536,0.04773969895573324,0.024687281244153692,0.0038376416913741347,0.02856969418717421,676.5904205999977
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,176092387,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_015,ok,,300046,182,182,1.0,archive,18.009849114100376,0.05076471263438257,0.025524863169920302,0.004257301160775069,0.027990810996062283,666.6864822999923
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,3528048386,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_016,ok,,300046,182,182,1.0,archive,18.002736746522707,0.051955506717662955,0.026065614016640395,0.007253276375645531,0.0652901095879783,670.3164315999893
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,569531098,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_017,ok,,300037,182,182,1.0,archive,18.013930963131276,0.05003333921931462,0.025002494212345995,0.003710666641455849,0.026137416371438207,686.4247353000101
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,1337295874,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_018,ok,,300037,182,182,1.0,archive,18.013696368685526,0.0493203782602841,0.02444838794468791,0.004424848251935691,0.03148644313765342,669.2964795999869
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,612016888,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_019,ok,,300037,182,182,1.0,archive,18.00774345106334,0.04724451334163167,0.024563063122440026,0.0037976204094696325,0.025725689974242565,666.6450349000224
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,232150720,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_020,ok,,300037,182,182,1.0,archive,17.976994561295836,0.04804379636016561,0.025005365073161204,0.005557560286063791,0.051996740270005844,670.9249703999958
results/a5_ablation_domselect,DTLZ2_n_obj3,MOSADE,2324106676,results/a5_ablation_domselect/DTLZ2_n_obj3/MOSADE/run_021,ok,,300037,182,182,1.0,archive,18.007393559676856,0.05327247148514437,0.02607875640700145,0.004495344294882081,0.03344886942404596,675.9154669999843
