experiment_group,problem,variant,metric,direction,n_runs,median,iqr,mean,std,min,max,rank,best_flag,status,formal_experiment_source_snapshot_sha256,postprocessing_source_snapshot_sha256
A3,ZDT1,MOSADE_shared_memory,hv,higher,31,7.350897305107969,0.00011450676096558254,7.35087829341997,8.725086512841747e-05,7.350667673689089,7.350988102836919,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE,igd,lower,31,0.0018855962261610732,1.6256684885967033e-05,0.0018860971927361614,1.9839395181076936e-05,0.0018428113386172202,0.0019349819206545878,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE_shared_memory,igd,lower,31,0.0018856236003334836,1.8299331949162218e-05,0.001891327706286089,2.0750577657086827e-05,0.001870935353866825,0.0019566946131823683,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE,igd_plus,lower,31,0.0012339967848856235,2.5518730814563795e-05,0.0012409903720464654,2.52262458663405e-05,0.0011989223335173106,0.0013247959214053053,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE_shared_memory,igd_plus,lower,31,0.001238765385791524,5.1666203507501774e-05,0.0012522869678606246,3.9600418182722697e-05,0.0012085781748224292,0.0013722461612310649,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE,spread,lower,31,0.14304765029866076,0.03052769862090804,0.20288060392184962,0.1673606543480232,0.13032081452862074,0.9385968388238067,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE_shared_memory,spread,lower,31,0.14578640804468904,0.02168205117042782,0.16754342926829655,0.07160626666975982,0.12497566961706193,0.43956329898003854,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE,time_s,lower,31,607.9336002000055,182.13612280000234,668.6283646709696,97.64500540805041,492.77866989999893,808.0652292999875,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT1,MOSADE_shared_memory,time_s,lower,31,578.8317017000081,69.34545860000071,663.0618868870985,175.92517527415382,428.95085290000134,1020.6503196999984,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE,gd,lower,31,0.00011910571773054997,0.0002024763566137138,0.0013918136499311514,0.0031823423027400716,0.00010493287320037921,0.011523616645422624,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE_shared_memory,gd,lower,31,0.00011766196692217309,5.2181407889004305e-05,0.000850902496071617,0.002445444216966256,0.00010512339873484416,0.012392786066465022,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE,hv,higher,31,7.805978601379113,4.2018847729252684e-05,7.805971416294473,3.90042661494211e-05,7.805878116878194,7.806051237167887,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE_shared_memory,hv,higher,31,7.805950499683648,5.9858301785453705e-05,7.8059542609514905,4.374802075658359e-05,7.805845712526016,7.806045966785275,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE,igd,lower,31,0.0022660470897209253,3.2213716951600205e-05,0.002263798869809462,2.2853380342953814e-05,0.0022066981243694934,0.0022996446575509174,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE_shared_memory,igd,lower,31,0.002269384366674089,2.790893586778441e-05,0.002265070755418096,2.171322280777024e-05,0.0022089488723041144,0.0022987801503413278,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE,igd_plus,lower,31,0.0006578744792670224,2.5486884804762247e-05,0.0006596051771374064,2.083307676444511e-05,0.000623142549690242,0.0007100166914175021,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE_shared_memory,igd_plus,lower,31,0.0006767015968029158,3.0092551745668694e-05,0.0006736240908867496,2.5961927261689925e-05,0.0006126652562035795,0.0007207594406708325,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE,spread,lower,31,0.4824793296875182,0.025668861083559924,0.5604684328462436,0.19905298268172733,0.46129776749891693,1.1203550176089907,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE_shared_memory,spread,lower,31,0.47607251593463995,0.02031134931511941,0.5265617002217399,0.1484111335175931,0.46115807930804886,1.1101140698678762,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE,time_s,lower,31,451.7941486000054,11.407470500002091,448.2018596483878,20.140615430738364,350.9718597000028,470.3620871000021,2,False,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
A3,ZDT3,MOSADE_shared_memory,time_s,lower,31,449.31949650000024,7.030363800011401,445.58784914516184,18.792927080628054,348.6681518999976,463.71008819999406,1,True,usable_full,fea6fd4c3a2686c3c7e5163cc20db0b56f5d2c01cb419c45ad763398553c6b6f,ea87b60277ba4152b4eee6da461042232cf02a9b494bfc17639dee0ddff760b6
